Down,Distance,Yardline,EPA
4,20,50,0.437908
2,5,81,1.52429
3,3,28,2.70423
3,17,57,0.378849
3,19,81,0.173887
3,16,81,0.101274
4,7,50,0.749806
3,15,81,0.338871
2,16,83,0.166749
3,13,81,0.317351
3,14,70,0.43411
2,19,49,0.442786
3,6,81,1.11915
3,5,81,1.33186
4,16,81,0.0445818
3,12,66,0.50393
4,14,81,0.136427
4,13,81,0.137386
4,12,81,0.204216
4,9,81,0.351902
2,20,84,0.117516
3,15,52,0.402085
4,7,81,0.662646
4,5,81,0.969411
4,3,81,1.27482
4,1,81,2.07125
1,19,80,0.33329
2,7,54,1.42776
2,12,87,0.289321
1,9,32,1.94812
2,18,48,0.264227
1,18,80,0.313977
1,13,80,0.606082
4,15,32,1.23645
1,12,80,0.570238
1,18,64,0.386238
1,9,80,0.989199
2,14,15,1.44866
4,10,47,0.630334
1,8,80,1.044
1,4,80,2.02597
3,15,40,0.425462
4,7,85,0.442072
2,20,80,0.139541
2,15,80,0.351104
2,13,80,0.364531
1,9,43,1.33939
2,18,47,0.212863
1,18,89,0.125087
2,7,45,1.44194
2,12,80,0.478157
2,4,81,1.87269
1,14,82,0.53504
2,8,80,0.808822
2,7,80,1.06605
2,8,48,1.36957
1,14,50,0.708953
2,6,80,1.3912
4,20,51,0.0927073
2,5,80,1.71089
1,14,81,0.510796
2,8,81,0.876235
2,4,80,2.00758
3,3,29,2.78499
3,19,80,0.320046
3,16,80,0.141065
4,7,61,0.843923
3,15,80,0.277628
2,16,80,0.186267
3,13,80,0.332699
3,14,71,0.263067
2,19,48,0.416985
3,6,80,1.17582
3,5,80,1.40842
4,16,80,0.0445014
3,12,67,0.51354
4,14,80,0.117815
4,13,80,0.114303
4,12,80,0.211201
4,9,80,0.436789
3,2,17,4.07798
4,8,80,0.41836
2,20,87,0.0947743
3,15,51,0.271845
4,7,80,0.642988
4,5,80,0.798801
4,3,80,1.29879
4,1,80,2.29397
2,14,82,0.292316
4,14,41,0.110569
1,20,79,0.4337
1,19,79,0.156426
1,13,79,0.585582
4,15,81,0.100174
1,12,79,0.571059
1,9,79,0.893797
2,14,16,1.433
1,11,11,1.92932
4,10,20,0.368123
1,8,79,0.973991
1,7,79,1.15336
1,4,79,1.89093
1,2,79,2.52842
3,15,59,0.386256
4,7,88,0.496571
2,20,79,0.168412
2,16,79,0.19839
2,15,79,0.311659
2,13,79,0.386428
2,7,79,1.05126
2,8,93,0.70456
1,14,85,0.349932
2,6,79,1.41313
4,20,52,0.0115978
2,5,79,1.58902
2,2,79,2.51023
3,3,6,3.51128
3,19,79,0.112493
1,2,85,2.42676
3,16,79,0.109188
4,7,44,0.674662
3,15,79,0.224721
2,16,81,0.171768
3,13,79,0.375389
4,4,91,1.13721
3,9,79,0.621339
3,1,59,3.01896
3,7,79,0.920524
3,6,79,1.11216
3,5,79,1.36877
3,17,72,0.15699
3,3,79,1.68828
3,3,70,2.06445
3,17,67,0.346468
4,19,79,0.115366
4,18,79,0.0406275
4,16,79,0.0738723
3,12,92,0.192222
4,14,79,0.141386
4,13,79,0.194208
