Down,Distance,Yardline,Optimal Choice
1,11,38,1
1,18,36,1
3,8,8,1
2,2,6,1
3,11,11,1
2,10,22,1
3,14,18,1
3,6,37,0
1,2,9,1
3,8,82,0
3,7,8,1
1,18,39,1
2,10,55,0
1,8,97,1
1,11,37,0
3,8,15,1
3,11,47,0
1,7,15,1
4,13,54,1
3,5,31,1
3,20,70,1
1,19,31,1
4,15,26,2
3,18,87,1
2,12,28,1
2,17,75,1
4,5,12,2
4,8,22,2
2,1,13,1
1,17,52,0
3,5,67,0
4,1,19,0
4,5,7,2
1,17,21,1
4,3,20,2
4,13,50,1
4,5,38,2
4,18,22,2
2,13,23,0
3,2,40,1
1,7,62,1
3,4,7,1
2,13,29,1
3,2,50,1
1,7,52,1
3,4,13,0
1,17,88,1
3,10,12,1
3,11,69,1
2,5,8,1
1,10,64,1
2,1,90,1
1,4,7,1
3,8,16,1
1,17,53,0
4,1,16,1
1,17,22,1
1,15,48,1
3,8,68,1
2,15,30,0
4,4,10,2
3,11,44,1
1,7,14,0
4,13,55,1
2,13,26,1
1,15,31,0
3,2,43,1
2,9,40,0
1,7,59,1
3,4,4,0
3,18,99,0
2,11,31,0
1,15,17,1
3,11,71,1
2,5,6,1
1,7,67,0
2,17,29,1
3,8,17,0
1,17,54,1
4,1,17,0
1,17,23,1
1,15,49,1
3,2,2,1
2,7,23,1
4,12,15,2
1,17,69,1
3,10,11,1
2,12,23,1
4,20,93,0
2,5,38,1
4,12,67,1
2,12,98,0
2,7,35,0
4,7,7,2
2,6,6,1
1,14,28,1
3,18,89,1
3,4,48,0
3,2,7,1
4,5,16,2
2,17,48,1
2,1,4,0
3,18,96,1
2,11,30,0
1,15,18,1
3,11,68,1
2,5,7,1
3,15,23,0
3,11,14,1
3,2,3,1
1,2,2,1
3,10,30,1
3,4,38,0
3,2,9,1
3,4,49,1
3,2,6,1
2,13,16,1
3,11,35,0
1,2,3,1
4,18,86,1
4,14,55,1
3,20,27,0
3,18,74,1
2,10,15,1
2,2,51,0
4,9,31,2
3,9,86,1
2,13,17,1
4,16,27,2
4,5,31,2
3,20,56,1
4,17,46,2
3,8,44,1
1,2,4,1
3,10,31,1
4,18,84,1
4,14,53,1
3,20,25,0
2,3,53,0
4,11,59,1
2,13,28,0
3,2,49,0
1,7,53,1
3,4,14,1
3,10,64,1
3,6,47,1
4,15,21,2
1,15,34,1
4,5,20,2
4,18,73,1
4,14,54,1
3,20,26,0
2,10,14,1
4,1,20,0
2,10,53,1
1,8,99,1
4,10,96,1
1,11,39,1
1,18,37,1
3,8,9,1
3,8,83,1
4,16,26,2
4,18,87,1
4,14,52,1
3,20,24,0
3,10,32,1
2,7,26,1
3,17,17,1
1,19,23,0
1,13,18,1
2,12,27,1
3,4,50,1
3,2,5,1
1,19,20,1
3,18,82,1
