Down,Distance,Yardline,play_type,Optimal Choice,EP
2,2,36,run,0,0.1845233292022551
2,2,37,pass,1,0.13394425169584182
2,2,38,pass,1,0.6994332737586875
2,2,39,pass,1,0.8937952239066362
2,2,40,run,0,-0.17886959828779495
2,2,41,run,0,0.14811810829838662
2,2,42,pass,1,0.4249210262205452
2,2,43,field_goal,2,1.682088645848328
2,2,44,pass,1,0.2920392900462806
2,2,45,run,0,0.27463957352523244
2,2,46,pass,1,-0.06598859857850978
2,2,47,run,0,-0.04726091272979309
2,2,48,run,0,0.2204309595844653
2,2,49,pass,1,0.07421035155337971
2,2,50,pass,1,0.39437229933682827
2,2,51,run,0,-0.2684325003996492
2,2,52,pass,1,-0.13806419892088428
2,2,53,run,0,0.1416508552385494
2,2,54,pass,1,-0.2427636287585996
2,2,55,run,0,0.19968486137096642
2,2,56,pass,1,0.10670250268109766
2,2,57,run,0,0.14293336784056226
2,2,58,run,0,0.21292407404481695
2,2,59,pass,1,0.03260628924048932
2,2,60,pass,1,0.33860072251159823
2,2,61,pass,1,0.37021545197931116
2,2,62,run,0,0.17079138076951494
2,2,63,pass,1,0.00839727688747061
2,2,64,run,0,0.02219078641102994
2,2,65,run,0,0.30642423041863365
2,2,66,run,0,0.05995865404838696
2,2,67,pass,1,0.11173354571956282
2,2,68,run,0,-0.02422386372096042
2,2,69,pass,1,0.29110335530195797
2,2,70,run,0,0.2886010557721259
2,2,71,run,0,0.10865435790566902
2,2,72,pass,1,0.5464625209403623
2,2,73,run,0,-0.13684660437866114
2,2,74,pass,1,0.2653480894999424
2,2,75,run,0,0.0866218968384111
2,2,76,run,0,1.1621818016050383
2,2,77,run,0,-0.23034652581554838
2,2,78,pass,1,0.20950065786018968
2,2,79,pass,1,0.15103760090035695
2,2,80,run,0,-0.48363072137969226
2,2,81,run,0,0.12661924276229305
2,2,82,pass,1,-0.14688852567633148
2,2,83,run,0,0.134922959356724
2,2,84,run,0,0.12925734531241828
2,2,85,pass,1,0.48177777463570237
2,2,86,run,0,0.22236912165923667
2,2,87,run,0,0.4267456091862793
2,2,88,run,0,-0.6080822991207242
2,2,89,run,0,0.5497959873949488
2,2,90,run,0,0.06976117508020252
2,2,91,pass,1,1.429079255904071
2,3,3,run,0,0.12472512131094964
2,3,4,pass,1,0.6559464444206762
2,3,5,pass,1,0.8391344090535615
2,3,6,run,0,-0.207805163600894
2,3,7,pass,1,0.8330762693003635
2,3,8,run,0,0.40663082536969647
2,3,9,pass,1,-0.2974926467344631
2,3,10,run,0,0.38826047323709645
2,3,11,run,0,0.6819271209096769
2,3,12,pass,1,0.5106872691747931
2,3,13,run,0,-0.08680018588281449
2,3,14,run,0,-0.051962550193171156
2,3,15,run,0,-0.039984873672235834
2,3,16,field_goal,2,0.22981343653002728
2,3,17,run,0,0.22618226986766488
2,3,18,run,0,0.17392629441539087
2,3,19,pass,1,0.12155103664263155
2,3,20,pass,1,0.2803073903222949
2,3,21,pass,1,0.03167549145707333
2,3,22,pass,1,0.8702720367000438
2,3,23,pass,1,0.4309561737415303
2,3,24,pass,1,0.4946534983917243
2,3,25,pass,1,0.4393793000053847
2,3,26,run,0,-0.16027217333976296
2,3,27,pass,1,0.31283885105222
2,3,28,pass,1,0.8023653453232586
2,3,29,pass,1,0.41229880596438306
2,3,30,run,0,0.21051127408453102
2,3,31,pass,1,0.788455004970522
2,3,32,pass,1,0.1176595185991443
2,3,33,pass,1,0.22842054421614327
2,3,34,run,0,0.3455904520174954
2,3,35,pass,1,0.12538231301868677
2,3,36,pass,1,-0.1449166167760268
2,3,37,pass,1,0.851791111559858
2,3,38,run,0,0.45252815059468365
2,3,39,run,0,0.27912974012035285
2,3,40,pass,1,0.42180133510219797
2,3,41,pass,1,0.3338421699930526
2,3,42,pass,1,-0.002588062848908019
2,3,43,pass,1,-0.04219782513246173
2,3,44,run,0,0.1706688178708732
2,3,45,pass,1,0.5126440429133556
2,3,46,pass,1,-0.14852987575646054
2,3,47,pass,1,0.13439425105160036
2,3,48,pass,1,0.31555154181842227
2,3,49,pass,1,0.06064793804479347
2,3,50,run,0,-0.007769031391944736
2,3,51,run,0,0.15116051786064516
2,3,52,pass,1,0.3986713418853469
2,3,53,pass,1,0.23795195913407952
2,3,54,pass,1,0.370188400556799
2,3,55,pass,1,0.4079012276830754
2,3,56,run,0,0.25364652141730337
2,3,57,run,0,0.1735912714684673
2,3,58,pass,1,0.4466091426984349
2,3,59,run,0,0.31895584578936303
2,3,60,run,0,-0.16975015908524038
2,3,61,run,0,0.0766716279189991
2,3,62,run,0,0.1002208827309968
2,3,63,pass,1,-0.489147900354712
2,3,64,pass,1,0.058532472841242016
2,3,65,pass,1,0.48239951437738315
2,3,66,pass,1,0.2386116869478988
2,3,67,pass,1,0.08874473713998059
2,3,68,run,0,0.09105973185849196
2,3,69,run,0,-0.011480073042912441
2,3,70,run,0,0.14481947395135653
2,3,71,pass,1,0.8643338736146688
2,3,72,pass,1,0.1335222913063869
2,3,73,run,0,0.05394474772204246
2,3,74,run,0,-0.04924228780631285
2,3,75,pass,1,-0.23451900819135416
2,3,76,run,0,0.028403890451105945
2,3,77,run,0,0.4504679670693198
2,3,78,pass,1,1.5629614936963965
2,3,79,run,0,0.03398880603490395
2,3,80,pass,1,0.13870965006062763
2,3,81,pass,1,0.41964538498723414
2,3,82,pass,1,0.6159036487141358
2,3,83,pass,1,0.14512370345700115
2,3,84,pass,1,0.06328836988805876
2,3,85,run,0,-0.1361699112957077
2,3,86,pass,1,-0.37611008909880184
2,3,87,run,0,0.6283431870688219
2,3,88,pass,1,0.48079894807888196
2,3,89,pass,1,-0.15553432889282703
2,3,90,run,0,-0.26226279625552706
2,3,91,pass,1,-0.3738276190512503
2,3,92,pass,1,0.25430236336251255
2,4,4,field_goal,2,0.045064642275060386
2,4,5,run,0,0.07022484463364391
2,4,6,run,0,0.2973215472852139
2,4,7,run,0,0.2863496452802792
2,4,8,pass,1,0.11992929508414818
2,4,9,pass,1,0.35391429985611467
2,4,10,pass,1,0.11812047386103167
2,4,11,pass,1,1.1884666844489402
2,4,12,pass,1,0.07143492687662893
2,4,13,pass,1,0.12431422915376188
2,4,14,pass,1,0.617774929202694
2,4,15,pass,1,0.547844048076513
2,4,16,run,0,0.14003954830501847
2,4,17,pass,1,0.3081967199977953
2,4,18,run,0,0.13162343214086525
2,4,19,pass,1,0.24182134311995465
2,4,20,run,0,0.017856965227110777
2,4,21,run,0,0.025578631004059906
2,4,22,pass,1,0.09700286112638423
2,4,23,pass,1,0.05216012183809655
2,4,24,pass,1,0.6066601529806468
2,4,25,pass,1,0.21064879844521378
2,4,26,pass,1,0.547154611098813
2,4,27,pass,1,0.507831764045275
2,4,28,pass,1,0.5919035971881104
2,4,29,pass,1,0.2171664053964153
2,4,30,run,0,0.2659744439355564
2,4,31,pass,1,0.04752050713120431
2,4,32,field_goal,2,1.0253117870477049
2,4,33,run,0,0.09428221392719188
2,4,34,pass,1,0.2594208495949196
2,4,35,pass,1,0.34244190177560085
2,4,36,pass,1,0.13373107702079184
2,4,37,pass,1,0.24954009427892743
2,4,38,run,0,0.21228249101755767
2,4,39,run,0,-0.061956178928401516
2,4,40,run,0,0.23353675029265064
2,4,41,run,0,0.1360626724810572
2,4,42,pass,1,-0.02386958713597985
2,4,43,run,0,-0.08046709635527804
2,4,44,pass,1,-0.016595478208425194
2,4,45,pass,1,0.2992159965676061
2,4,46,pass,1,0.4844349389430136
2,4,47,pass,1,0.3776921040844172
2,4,48,pass,1,0.2996270363983058
2,4,49,run,0,0.10441791210178053
2,4,50,pass,1,-0.034593401223761595
2,4,51,pass,1,0.17271653140917256
2,4,52,run,0,0.2208186354501567
2,4,53,pass,1,0.1837485185630309
2,4,54,run,0,-0.17648517786551066
2,4,55,pass,1,0.21661424164527213
2,4,56,run,0,0.08848054726210348
2,4,57,pass,1,0.5301417156982045
2,4,58,pass,1,0.15695509963552468
2,4,59,run,0,0.3759876704296201
2,4,60,pass,1,0.2874694143276429
2,4,61,pass,1,0.3759627892702285
2,4,62,pass,1,0.07409615951681708
2,4,63,pass,1,0.20672980707075278
2,4,64,pass,1,-0.196642502719381
2,4,65,pass,1,0.13960318386186074
2,4,66,pass,1,-0.0032751519600144204
2,4,67,run,0,0.011726003543069451
2,4,68,pass,1,0.08777390668304479
2,4,69,pass,1,0.18660371153940014
2,4,70,run,0,0.11375003000527312
2,4,71,run,0,-0.5791990333702415
2,4,72,run,0,0.29415892559030143
2,4,73,run,0,0.27046668923382333
2,4,74,pass,1,0.49597293193341785
2,4,75,run,0,0.36731539021379184
2,4,76,pass,1,0.09464786917221948
2,4,77,pass,1,0.24908323430766663
2,4,78,pass,1,0.18121975526931555
2,4,79,run,0,-0.09591046686546179
2,4,80,pass,1,0.32096981497221244
2,4,81,run,0,0.2395282145072189
2,4,82,run,0,0.055104538382563205
2,4,83,pass,1,0.27083568354137244
2,4,84,run,0,-0.38379023453619865
2,4,85,pass,1,0.2949787836696487
2,4,86,pass,1,1.2025401062273886
2,4,87,run,0,0.29947352180412656
2,4,88,run,0,0.12581515149213374
2,4,89,pass,1,0.11313417150328556
2,4,90,pass,1,1.6701455878986355
2,4,91,run,0,1.0256825637271894
2,4,92,run,0,-0.13806616625515744
2,4,93,run,0,0.06580842664698139
2,5,5,field_goal,2,0.025272223813158412
2,5,6,pass,1,0.17492269302378038
2,5,7,pass,1,-0.49642748425619426
2,5,8,run,0,0.1407318164856406
2,5,9,pass,1,0.7303869554307312
2,5,10,run,0,0.4079880316586545
2,5,11,run,0,0.16089267671786192
2,5,12,pass,1,0.358391159072718
2,5,13,run,0,-0.02019014328288904
2,5,14,run,0,-0.2753558847391766
2,5,15,run,0,0.11050865096040068
2,5,16,pass,1,-0.06517975534155454
2,5,17,pass,1,0.36411394103539785
2,5,18,field_goal,2,0.2922937646321766
2,5,19,run,0,0.07047607809751454
2,5,20,pass,1,0.28265334717656043
2,5,21,field_goal,2,0.40759915873565244
2,5,22,pass,1,0.10991757109451182
2,5,23,run,0,0.05093618069411299
2,5,24,run,0,-0.044395763316730966
2,5,25,field_goal,2,0.6003247466113892
2,5,26,pass,1,-0.0639775394366179
2,5,27,pass,1,0.24178847969451453
2,5,28,pass,1,0.6655849746551693
2,5,29,field_goal,2,0.8309952509636744
2,5,30,pass,1,0.08842829686182085
2,5,31,pass,1,0.5418795379296439
2,5,32,run,0,0.1286053540189241
2,5,33,run,0,0.1589982086483485
2,5,34,pass,1,0.301939077188769
2,5,35,run,0,0.25118190726498135
2,5,36,run,0,0.21776268258690834
2,5,37,field_goal,2,1.0931806666017092
2,5,38,pass,1,0.38516882625070487
2,5,39,pass,1,0.716454379448392
2,5,40,run,0,0.14618316017800856
2,5,41,pass,1,-0.1081541157985592
2,5,42,pass,1,0.027020684192062938
2,5,43,pass,1,-0.032508502023872565
2,5,44,field_goal,2,1.9450479249640247
2,5,45,pass,1,0.3039463497895185
2,5,46,pass,1,0.0938286287871758
2,5,47,pass,1,0.1114253146144369
2,5,48,pass,1,0.4860224305829477
2,5,49,pass,1,0.28171873835411754
2,5,50,run,0,0.012356448477613914
2,5,51,pass,1,0.2945355665008091
2,5,52,run,0,-0.08654537022018555
2,5,53,pass,1,0.46914938127156347
2,5,54,pass,1,0.0731910708609261
2,5,55,pass,1,0.3060801792690101
2,5,56,pass,1,0.24966758630924024
2,5,57,pass,1,0.285113903462788
2,5,58,pass,1,0.313797666539257
2,5,59,run,0,0.024488659349598933
2,5,60,run,0,0.061855404385916864
2,5,61,pass,1,0.1305193911881789
2,5,62,pass,1,0.3518439915293129
2,5,63,pass,1,0.49461302787981803
2,5,64,pass,1,0.02536735883376629
2,5,65,run,0,0.13539021030737786
2,5,66,pass,1,0.16534232379732808
2,5,67,pass,1,0.5656363365105203
2,5,68,pass,1,0.38866373990895237
2,5,69,pass,1,0.21090923324925828
2,5,70,pass,1,0.2361720963721521
2,5,71,pass,1,0.5340058841713471
2,5,72,run,0,0.23436979024891585
2,5,73,pass,1,0.10933030679639749
2,5,74,pass,1,0.06951551437507285
2,5,75,run,0,0.07911036929626973
2,5,76,pass,1,0.2043501783162355
2,5,77,pass,1,0.5936683491325899
2,5,78,pass,1,0.09159513894358973
2,5,79,run,0,-0.028253780992235984
2,5,80,run,0,0.30409779299653195
2,5,81,pass,1,0.725717969643148
2,5,82,pass,1,0.3032990491425153
2,5,83,pass,1,-0.07887520742951892
2,5,84,pass,1,0.5168284459754691
2,5,85,run,0,-5.727645475417376e-4
2,5,86,run,0,-0.06805066942211446
2,5,87,run,0,0.1785003119148314
2,5,88,run,0,0.5248189314401576
2,5,89,pass,1,-0.14002819660042098
2,5,90,pass,1,0.29459991899784654
2,5,91,run,0,0.5928740144241601
2,5,92,run,0,0.22596285727922805
2,5,93,pass,1,0.8899917948292568
2,5,94,run,0,0.11815089635783808
2,6,6,pass,1,0.1911011701565544
2,6,7,run,0,0.02589090445227072
2,6,8,pass,1,0.3967084265251679
2,6,9,run,0,0.33959761440304925
2,6,10,run,0,0.6697054087656878
2,6,11,pass,1,0.15246210132088323
2,6,12,run,0,-0.028979122223311376
2,6,13,run,0,-0.007587104737758639
2,6,14,run,0,0.166491181171487
2,6,15,pass,1,0.4393606834648247
2,6,16,run,0,0.2560637378391172
2,6,17,field_goal,2,0.25964179585160885
2,6,18,pass,1,0.2230886729623846
2,6,19,run,0,0.4601892004284309
2,6,20,pass,1,0.3970160039858787
2,6,21,pass,1,0.29250188278383576
2,6,22,run,0,0.0408188380339804
2,6,23,pass,1,0.18211530946791754
2,6,24,pass,1,0.24045662800236695
2,6,25,run,0,0.3221363758384541
2,6,26,field_goal,2,0.6557419803447719
2,6,27,run,0,0.21008889146118973
2,6,28,field_goal,2,0.7701892549382423
2,6,29,run,0,0.1753140017289507
2,6,30,field_goal,2,0.8937859884405972
2,6,31,pass,1,0.5421256729613033
2,6,32,run,0,0.12321350760757921
2,6,33,pass,1,-0.04424099771272112
2,6,34,pass,1,0.14161143505590365
2,6,35,pass,1,0.6558081951394166
2,6,36,run,0,0.29677841493455503
2,6,37,pass,1,-0.03255453667952679
2,6,38,run,0,0.17778739324664156
2,6,39,pass,1,0.2851848363089639
2,6,40,pass,1,0.3132585711860789
2,6,41,pass,1,0.2257862282369223
2,6,42,pass,1,0.6750054695045027
2,6,43,run,0,0.49517100996423613
2,6,44,run,0,0.12644298142075294
2,6,45,pass,1,0.30471651885818574
2,6,46,pass,1,-0.1705005392519524
2,6,47,run,0,0.026579262583427878
2,6,48,pass,1,0.5127385670898044
2,6,49,pass,1,-0.09641873711188964
2,6,50,pass,1,0.09473956960480265
2,6,51,run,0,0.3648241144099021
2,6,52,pass,1,0.09326550422701985
2,6,53,run,0,0.2296002584603579
2,6,54,run,0,-0.06501884918892757
2,6,55,pass,1,0.2627542493163415
2,6,56,pass,1,-0.19319931187041509
2,6,57,run,0,-0.008257341214630287
2,6,58,pass,1,0.225980941390541
2,6,59,run,0,0.11958811205514736
2,6,60,pass,1,0.29280850740188963
2,6,61,run,0,-0.23461089179652522
2,6,62,run,0,0.29719499584947107
2,6,63,pass,1,0.4206740642548539
2,6,64,pass,1,0.1455789588576677
2,6,65,pass,1,0.3879607557715975
2,6,66,pass,1,0.3833355612834126
2,6,67,pass,1,0.14465448237775325
2,6,68,run,0,0.07089945406981066
2,6,69,pass,1,0.09571778238750994
2,6,70,run,0,0.19346813569718507
2,6,71,run,0,0.045051865967154194
2,6,72,run,0,0.214132052532827
2,6,73,pass,1,0.19024476251985523
2,6,74,run,0,-0.007012444176888451
2,6,75,pass,1,-0.13807219064390097
2,6,76,pass,1,0.23061325542019817
2,6,77,pass,1,0.7082378897300389
2,6,78,pass,1,0.3825974926363587
2,6,79,pass,1,0.569599357232536
2,6,80,pass,1,0.37016088802449626
2,6,81,run,0,0.319210217376663
2,6,82,pass,1,0.5399795873818221
2,6,83,run,0,0.08937415612551072
2,6,84,pass,1,0.6231117184861037
2,6,85,pass,1,0.08569158721194764
2,6,86,pass,1,0.5004666391016346
2,6,87,pass,1,0.09624994916885043
2,6,88,pass,1,-0.02207570170673228
2,6,89,pass,1,0.2272160741413245
2,6,90,pass,1,0.33640243583067786
2,6,91,pass,1,0.4092125398520794
2,6,92,pass,1,-0.09536058568240453
2,6,93,pass,1,0.02637194315320812
2,6,94,run,0,0.4309287511277944
2,6,95,run,0,0.5655843520653434
2,7,7,run,0,-0.1132311754715445
2,7,8,pass,1,0.18731352316262928
2,7,9,pass,1,0.2591423809489545
2,7,10,pass,1,0.5304565143064661
2,7,11,pass,1,0.433144156923975
2,7,12,run,0,-0.15015499605991256
2,7,13,pass,1,0.498884424993657
2,7,14,pass,1,0.18207339493346808
2,7,15,pass,1,0.0787906534865033
2,7,16,run,0,0.46245492339394767
2,7,17,pass,1,0.14198479464491048
2,7,18,run,0,0.17271022621935117
2,7,19,run,0,0.5269482706540398
2,7,20,pass,1,0.1668088358402817
2,7,21,pass,1,0.2609661124221029
2,7,22,pass,1,-0.014928637324051303
2,7,23,pass,1,0.22582855389055773
2,7,24,pass,1,0.6740917986093172
2,7,25,pass,1,0.30784195097356404
2,7,26,run,0,0.36954617940800205
2,7,27,pass,1,0.19084707807516685
2,7,28,pass,1,-0.05539444331383413
2,7,29,run,0,0.3395222925841261
2,7,30,pass,1,0.2408199653078696
2,7,31,pass,1,0.21521148679665084
2,7,32,pass,1,0.49513293912953127
2,7,33,run,0,0.23822042429060747
2,7,34,pass,1,-0.1003057950706295
2,7,35,run,0,0.25622877618006895
2,7,36,run,0,0.19625090026871397
2,7,37,run,0,0.0076168056735435915
2,7,38,pass,1,0.2898863728235787
2,7,39,pass,1,0.23616808056357078
2,7,40,run,0,0.4439324591202539
2,7,41,pass,1,0.5246451883222107
2,7,42,pass,1,0.44818480013054796
2,7,43,pass,1,0.7360361824806507
2,7,44,pass,1,0.26147902252577127
2,7,45,pass,1,-0.0080679338195631
2,7,46,run,0,0.38394399595701895
2,7,47,run,0,0.28615092458494473
2,7,48,pass,1,0.6220997406229742
2,7,49,run,0,0.181005144957453
2,7,50,run,0,0.3491821168172464
2,7,51,pass,1,0.18905148688679413
2,7,52,run,0,0.19554312945343555
2,7,53,run,0,-0.24016852392709226
2,7,54,pass,1,-0.01798008541300078
2,7,55,pass,1,0.41700371856131824
2,7,56,pass,1,-0.08865712561466918
2,7,57,pass,1,0.47953670634694084
2,7,58,pass,1,0.47870859627073514
2,7,59,pass,1,0.17528593855289132
2,7,60,pass,1,0.0423880460462532
2,7,61,pass,1,0.22654249036217125
2,7,62,pass,1,0.29906464012731837
2,7,63,pass,1,-0.4037125080067199
2,7,64,pass,1,-0.048238409911573334
2,7,65,run,0,-0.2719231367568839
2,7,66,run,0,-0.03004726803434701
2,7,67,run,0,-0.10323814364859242
2,7,68,pass,1,0.06674950890786328
2,7,69,pass,1,-0.014775688454894124
2,7,70,run,0,0.3441400906362106
2,7,71,pass,1,0.4449249202508426
2,7,72,pass,1,0.31478402218292834
2,7,73,pass,1,0.20166176016915194
2,7,74,pass,1,0.44326210155850276
2,7,75,pass,1,0.5030253106810119
2,7,76,pass,1,0.45926564827497146
2,7,77,pass,1,-0.1511892179685393
2,7,78,run,0,0.44933190073740353
2,7,79,pass,1,0.364531006043156
2,7,80,pass,1,0.3195109906282596
2,7,81,pass,1,0.7776503257056768
2,7,82,pass,1,0.36410475819445165
2,7,83,pass,1,0.31301277893362567
2,7,84,run,0,0.1810424689319916
2,7,85,pass,1,0.27232599691746556
2,7,86,run,0,0.10685705521609634
2,7,87,pass,1,0.01550270064564583
2,7,88,pass,1,0.05623869543584688
2,7,89,pass,1,0.4121799211069528
2,7,90,run,0,0.29051768459248706
2,7,91,pass,1,1.0808043455646839
2,7,92,pass,1,0.5807179448020179
2,7,93,run,0,0.075368742342107
2,7,94,pass,1,-0.039187650129731175
2,7,95,pass,1,0.2049508714763861
2,7,96,pass,1,0.13661983717465773
2,8,8,pass,1,-0.15321806510974056
2,8,9,run,0,0.07949137491893705
2,8,10,pass,1,0.2869555012392436
2,8,11,pass,1,0.1872709181791704
2,8,12,pass,1,0.35274652923948857
2,8,13,pass,1,0.3504167379112915
2,8,14,pass,1,0.20660987232501302
2,8,15,run,0,0.30419107566870346
2,8,16,run,0,0.235893452813616
2,8,17,field_goal,2,0.25645934485135147
2,8,18,run,0,0.10292105299886313
2,8,19,pass,1,0.49056723273641084
2,8,20,run,0,0.06022565368039068
2,8,21,pass,1,-0.005461554444427201
2,8,22,pass,1,-0.04313137963236793
2,8,23,run,0,0.23878628236383928
2,8,24,run,0,0.10899608350155177
2,8,25,run,0,0.4023740758557859
2,8,26,pass,1,-0.2629905269393931
2,8,27,pass,1,-0.07834399358864937
2,8,28,pass,1,0.0679563360317843
2,8,29,pass,1,0.6116035261456373
2,8,30,run,0,0.4269395702091666
2,8,31,pass,1,0.3682550782733596
2,8,32,run,0,-0.09528013440787528
2,8,33,pass,1,0.37152758127730956
2,8,34,run,0,0.18040712765650824
2,8,35,run,0,0.7376905422287938
2,8,36,run,0,0.15465386436262638
2,8,37,run,0,0.23700728520270786
2,8,38,run,0,0.1213982732026905
2,8,39,run,0,0.5591201348463073
2,8,40,pass,1,0.01540466371604213
2,8,41,pass,1,0.18016729508526622
2,8,42,pass,1,0.2878775726445988
2,8,43,pass,1,0.01337751190211347
2,8,44,field_goal,2,1.5014587763484686
2,8,45,pass,1,0.13791018124570012
2,8,46,pass,1,0.6276530510593398
2,8,47,pass,1,0.4780218439773307
2,8,48,pass,1,0.36437301455104404
2,8,49,pass,1,0.7168237747512116
2,8,50,pass,1,0.36478002631961964
2,8,51,pass,1,0.5051527446485125
2,8,52,pass,1,0.09877080946997113
2,8,53,run,0,0.10866070346331547
2,8,54,pass,1,0.19319601753700746
2,8,55,pass,1,-0.07031533840133558
2,8,56,pass,1,0.1671145234687368
2,8,57,run,0,0.2439087227685377
2,8,58,run,0,-0.09782724144773693
2,8,59,run,0,0.24104491600155598
2,8,60,run,0,0.164889123330691
2,8,61,run,0,0.06920679880735964
2,8,62,pass,1,0.3062323212718183
2,8,63,pass,1,0.15664567411658936
2,8,64,run,0,-0.04452025916959564
2,8,65,run,0,0.35792380388452183
2,8,66,pass,1,0.2472546573881118
2,8,67,pass,1,0.02535670055968168
2,8,68,run,0,0.2846005003715012
2,8,69,pass,1,0.7141217792154444
2,8,70,pass,1,-0.17319614100543881
2,8,71,pass,1,0.03133975711049657
2,8,72,run,0,0.2305228779319134
2,8,73,pass,1,0.2648661228251736
2,8,74,run,0,0.12945975788586245
2,8,75,run,0,-0.05577562402923713
2,8,76,pass,1,0.26345223252012917
2,8,77,pass,1,0.22502208781126581
2,8,78,run,0,0.43415572128498997
2,8,79,pass,1,0.12485290239731384
2,8,80,pass,1,0.15259947062004356
2,8,81,pass,1,-0.33304413115944365
2,8,82,run,0,0.4560728673305776
2,8,83,pass,1,0.3062835713078837
2,8,84,pass,1,0.27772746365213696
2,8,85,pass,1,0.29660053563865774
2,8,86,pass,1,0.5534003018867224
2,8,87,pass,1,0.292659461758483
2,8,88,pass,1,0.6095423753873479
2,8,89,run,0,-0.08571041651885025
2,8,90,pass,1,0.30569476647845784
2,8,91,pass,1,0.7329798910577665
2,8,92,pass,1,-0.029493424536970767
2,8,93,pass,1,0.3694359957113524
2,8,94,pass,1,0.1908834335277788
2,8,95,pass,1,0.27689178119762803
2,8,96,run,0,-0.109856126438403
2,8,97,pass,1,0.6848886926697257
2,9,9,field_goal,2,0.08991615381855755
2,9,10,run,0,0.07300593277129042
2,9,11,run,0,0.1000123891728715
2,9,12,run,0,-0.05292041075352411
2,9,13,pass,1,0.4808483780777479
2,9,14,pass,1,0.24513137955423087
2,9,15,run,0,-0.0704677840672397
2,9,16,pass,1,0.1166054250841791
2,9,17,pass,1,0.06983353018586058
2,9,18,field_goal,2,0.2966831141859587
2,9,19,pass,1,0.373583484165025
2,9,20,pass,1,0.6782029777386924
2,9,21,pass,1,0.06242102540801907
2,9,22,run,0,0.1655605647635336
2,9,23,pass,1,0.35215980428384275
2,9,24,run,0,0.1398317027710957
2,9,25,run,0,0.7541407180453041
2,9,26,run,0,1.1539297888618116
2,9,27,pass,1,-0.17501554109751133
2,9,28,pass,1,0.2612212478890324
2,9,29,pass,1,-0.0686494920650617
2,9,30,pass,1,0.6380877949008921
2,9,31,run,0,0.612477446042855
2,9,32,pass,1,0.11420505563728511
2,9,33,pass,1,0.4453055204270641
2,9,34,pass,1,0.3007588535735024
2,9,35,pass,1,0.6148815944683379
2,9,36,pass,1,0.5561762515357451
2,9,37,pass,1,0.17063523252960291
2,9,38,run,0,-0.08439123865017405
2,9,39,run,0,0.47104386680875904
2,9,40,pass,1,0.2219792646400821
2,9,41,run,0,0.1986081901122816
2,9,42,run,0,0.18870474875438958
