Down,Distance,Yardline,EP
1,15,72,1.33158
2,19,76,-0.177203
2,6,90,0.458378
2,8,74,0.865485
1,14,72,1.21261
1,13,72,1.34066
2,23,82,0
2,16,75,0.0595213
2,20,79,-0.381552
2,20,82,-0.344908
2,15,77,-0.190777
1,9,72,1.36873
2,13,78,0.19478
2,10,77,0.523098
1,4,72,1.56554
1,14,88,0.37783
2,8,90,0.361445
2,6,74,1.16346
2,10,80,0.596521
2,4,74,1.35537
2,14,84,0.164206
1,1,72,1.72276
2,4,75,1.22934
2,2,73,1.48426
3,34,86,0
3,22,90,0
3,29,82,0
3,26,81,0
3,29,89,0
3,22,81,0
3,20,81,-1.41354
3,18,79,-1.2782
3,18,81,-1.63006
3,18,82,-1.78732
3,20,84,-1.70778
3,16,81,-1.72367
3,11,78,-0.510503
3,20,87,-2.11292
3,8,77,-0.0891299
3,10,79,-0.449627
3,11,80,-0.499794
3,5,75,0.189955
3,4,74,0.749555
3,6,76,0.31995
2,1,72,1.85103
3,5,76,0.287012
3,2,73,1.16703
3,11,82,-0.613206
3,4,75,0.771759
3,17,87,-1.83164
3,3,74,0.738828
4,24,85,0
4,18,83,-2.62051
4,18,84,-2.66199
1,12,77,0.9827
4,15,83,-2.67716
4,12,80,-2.61866
4,12,81,-2.7384
4,8,78,-1.89941
4,5,75,-1.92493
4,3,74,-0.523627
4,26,91,0
4,9,80,-2.02535
4,11,84,-2.58593
4,2,73,-0.252204
4,1,72,0.391346
2,27,78,0
1,19,71,1.27502
2,30,82,0
1,17,71,1.25312
2,23,77,0
1,15,71,1.35924
1,13,71,1.39051
4,15,89,-2.96134
1,12,71,1.26843
2,16,76,-0.0354266
1,7,71,1.69191
2,17,81,-0.345369
2,13,77,0.374181
2,16,81,-0.187519
2,9,75,0.930646
1,4,71,2.01566
2,7,74,1.04851
2,7,75,1.2023
1,2,71,1.6956
2,7,76,0.967597
1,14,89,0.452557
2,8,89,0.326547
2,6,75,1.10925
1,1,71,1.82244
2,7,77,0.865244
2,2,72,1.4967
3,22,89,0
3,29,81,0
3,26,78,0
3,26,79,0
3,26,80,0
3,25,80,0
3,24,81,0
3,29,95,0
3,22,87,0
3,18,84,-1.6041
3,13,79,-0.642863
3,16,82,-1.51384
3,13,80,-0.679207
3,5,73,0.524285
3,11,79,-0.502217
3,5,74,0.48583
