Down,Distance,Yardline,EP
1,18,83,0.205369
1,13,83,0.680203
4,15,45,-2.07719
1,12,83,0.786946
1,18,65,1.24276
1,9,83,0.800549
4,10,16,-1.19996
1,8,83,0.920591
1,4,83,1.10243
3,16,85,-2.14667
1,2,83,1.03437
3,15,55,-1.0981
4,7,84,-3.12542
2,20,83,-0.455577
2,15,83,-0.463148
2,13,83,-0.115307
1,9,36,3.22989
2,18,44,1.31604
1,18,84,0.0906008
2,7,50,2.01117
2,12,83,-0.197174
3,2,25,3.29485
4,8,88,-3.27226
2,10,83,0.168849
2,4,86,1.03525
2,8,83,0.432094
2,7,83,0.496394
1,14,49,2.1395
2,8,49,1.70981
2,6,83,0.809241
4,20,48,-2.46426
2,5,83,0.687417
2,2,83,0.862544
3,3,26,3.69381
3,19,83,-2.28169
3,16,83,-1.93524
4,7,48,-0.630783
3,15,83,-2.05124
2,16,85,-0.437707
3,13,83,-1.48129
3,14,68,-0.86028
2,19,51,0.71275
3,6,83,-0.205036
3,5,83,-0.418872
4,16,83,-3.94489
3,12,64,-0.466673
4,14,83,-3.90815
4,13,83,-4.21801
4,12,83,-3.97946
4,9,83,-2.83171
2,10,90,-0.226392
3,2,18,4.28595
4,8,83,-3.50452
2,20,86,-1.09513
3,15,50,-0.268234
4,7,83,-3.35854
4,5,83,-2.01735
2,16,24,2.74616
4,3,83,-1.42618
4,1,83,0.174303
1,19,82,0.142971
2,7,48,2.02815
2,12,85,-0.282133
1,9,38,2.88661
2,18,50,0.65101
1,18,82,0.259895
1,13,82,0.616775
4,15,46,-2.31904
1,12,82,0.793728
1,9,82,0.975071
4,10,17,-0.403638
1,8,82,0.969762
1,4,82,1.03809
3,15,54,-0.912459
4,7,87,-2.95918
2,20,82,-0.344908
2,15,82,-0.528715
2,13,82,0.213699
1,9,37,3.14499
2,18,45,1.38739
1,18,87,-0.102885
2,7,51,1.91709
2,12,82,-0.104442
2,10,82,0.209259
2,4,87,0.866947
1,14,80,0.578589
2,8,82,0.516644
2,7,82,0.613502
1,14,48,2.04862
2,8,50,1.54713
2,6,82,0.675157
4,20,49,-2.78937
2,5,82,0.827916
2,4,82,0.92312
2,2,82,1.09888
3,3,27,3.68143
3,19,82,-2.12237
3,16,82,-1.86296
4,7,51,-1.9711
3,15,82,-2.24933
2,16,82,-0.428807
